"","row","column","cor","p"
"304","Type II interferon signaling.NSB","Phagocytosis.PAX",0.244033798344597,0.178304352053747
"305","Type III interferon signaling.NSB","Phagocytosis.PAX",0.2683560200003,0.137530976911112
"306","TNF signaling.NSB","Phagocytosis.PAX",0.0196927421562345,0.914807189842773
"307","Toll-like receptor signaling.NSB","Phagocytosis.PAX",0.0249114650762699,0.892347283432335
"308","Nod-like receptor signaling.NSB","Phagocytosis.PAX",0.101027410524374,0.582202309658261
"309","Chemokine signaling.NSB","Phagocytosis.PAX",-0.024491273098962,0.894152872597585
"310","RNA sensing.NSB","Phagocytosis.PAX",0.328601670900182,0.0663186534505036
"311","Phagocytosis.NSB","Phagocytosis.PAX",-0.0647342017425423,0.724844114396889
"312","Myeloid inflammation.NSB","Phagocytosis.PAX",-0.0251244257060168,0.891432380938004
"313","Myeloid activation.NSB","Phagocytosis.PAX",-0.113811674423941,0.535111797023335
"314","Inflammasomes.NSB","Phagocytosis.PAX",-0.072152172003212,0.69474223098678
"315","Complement system.NSB","Phagocytosis.PAX",-0.154133946464737,0.39963485570507
"316","Coagulation.NSB","Phagocytosis.PAX",-0.166346587658013,0.362863542828221
"317","Leukotriene/prostaglandin inflammation.NSB","Phagocytosis.PAX",-0.270055088621657,0.13496250033214
"318","Adaptive immune response.NSB","Phagocytosis.PAX",-0.0352108075857307,0.848277360564133
"319","MHC class I presentation.NSB","Phagocytosis.PAX",0.186753093327994,0.306098326159791
"320","MHC class II presentation.NSB","Phagocytosis.PAX",-0.0203309455065373,0.912056727553935
"321","TCR signaling.NSB","Phagocytosis.PAX",-0.103175633700587,0.574162539281819
"322","BCR signaling.NSB","Phagocytosis.PAX",-0.0681431532064084,0.710957379079764
"323","NF-kappaB signaling.NSB","Phagocytosis.PAX",-0.119282417870405,0.515533943503824
"324","JAK-STAT signaling.NSB","Phagocytosis.PAX",-0.0135819458251816,0.941187387144557
"325","NK cell activity.NSB","Phagocytosis.PAX",-0.129051411746788,0.481474855971064
"326","Mononuclear cell migration.NSB","Phagocytosis.PAX",0.0180807118120301,0.921758792282677
"327","Lymphocyte trafficking.NSB","Phagocytosis.PAX",-0.167217608646482,0.360320301055061
"328","Immune memory.NSB","Phagocytosis.PAX",-0.0171686389371504,0.925694496047972
"329","Immune exhaustion.NSB","Phagocytosis.PAX",0.160574169202871,0.379986101724005
"330","Treg differentiation.NSB","Phagocytosis.PAX",-0.0454792364241955,0.804783276593551
"331","Innate immune cell activation.NSB","Myeloid inflammation.PAX",0.0223495890424828,0.903363715725387
"332","Interferon response.NSB","Myeloid inflammation.PAX",0.217452296254869,0.231881508575267
"333","Type I interferon signaling.NSB","Myeloid inflammation.PAX",0.361323258809163,0.0421680556022879
"334","Type II interferon signaling.NSB","Myeloid inflammation.PAX",0.278229180779615,0.123095662655456
"335","Type III interferon signaling.NSB","Myeloid inflammation.PAX",0.186193112016498,0.307577002593255
"336","TNF signaling.NSB","Myeloid inflammation.PAX",0.164801377479996,0.367401464641724
"337","Toll-like receptor signaling.NSB","Myeloid inflammation.PAX",0.122487932076011,0.504228934739002
"338","Nod-like receptor signaling.NSB","Myeloid inflammation.PAX",0.168568568518157,0.35639678441333
"339","Chemokine signaling.NSB","Myeloid inflammation.PAX",0.0180399202577745,0.921934774579795
"340","RNA sensing.NSB","Myeloid inflammation.PAX",0.328254971835996,0.0666226453680434
"341","Phagocytosis.NSB","Myeloid inflammation.PAX",0.00613596692552288,0.973411799430214
"342","Myeloid inflammation.NSB","Myeloid inflammation.PAX",0.0298955083690055,0.870973367144913
"343","Myeloid activation.NSB","Myeloid inflammation.PAX",-0.0316767190891131,0.863355549227919
"344","Inflammasomes.NSB","Myeloid inflammation.PAX",0.0147436920733523,0.936166584747498
"345","Complement system.NSB","Myeloid inflammation.PAX",-0.0287006669774928,0.876089837994622
"346","Coagulation.NSB","Myeloid inflammation.PAX",-0.0446900571295278,0.808107471129702
"347","Leukotriene/prostaglandin inflammation.NSB","Myeloid inflammation.PAX",-0.00382527703802428,0.983422635933725
"348","Adaptive immune response.NSB","Myeloid inflammation.PAX",0.0225061848033019,0.902689803874356
"349","MHC class I presentation.NSB","Myeloid inflammation.PAX",0.209403246610432,0.250043801348433
"350","MHC class II presentation.NSB","Myeloid inflammation.PAX",0.00337638130529547,0.985367766583486
"351","TCR signaling.NSB","Myeloid inflammation.PAX",-0.0913345603525784,0.619082205874804
"352","BCR signaling.NSB","Myeloid inflammation.PAX",-0.00753939760895132,0.967333418244591
"353","NF-kappaB signaling.NSB","Myeloid inflammation.PAX",-0.0407022541639893,0.824954149892683
"354","JAK-STAT signaling.NSB","Myeloid inflammation.PAX",0.0489572777729862,0.790173619041629
"355","NK cell activity.NSB","Myeloid inflammation.PAX",-0.117639227648022,0.521377035507831
"356","Mononuclear cell migration.NSB","Myeloid inflammation.PAX",0.0788626086224418,0.667898103674788
"357","Lymphocyte trafficking.NSB","Myeloid inflammation.PAX",-0.115572668859954,0.528771220333299
"358","Immune memory.NSB","Myeloid inflammation.PAX",-0.0105099741983177,0.954473941003911
"359","Immune exhaustion.NSB","Myeloid inflammation.PAX",0.0836418916535295,0.649019853863452
"360","Treg differentiation.NSB","Myeloid inflammation.PAX",-0.00583169428158382,0.974729835782991
"361","Innate immune cell activation.NSB","Myeloid activation.PAX",-0.252230529052184,0.163710240949862
"362","Interferon response.NSB","Myeloid activation.PAX",-0.0947461062500286,0.605991377687034
"363","Type I interferon signaling.NSB","Myeloid activation.PAX",0.0996197767376828,0.587497307282103
"364","Type II interferon signaling.NSB","Myeloid activation.PAX",-0.0409110408820918,0.824070150165083
"365","Type III interferon signaling.NSB","Myeloid activation.PAX",0.10821738765419,0.555492433156109
"366","TNF signaling.NSB","Myeloid activation.PAX",-0.196937921713161,0.2799865407193
"367","Toll-like receptor signaling.NSB","Myeloid activation.PAX",-0.1738472396573,0.341312731338926
"368","Nod-like receptor signaling.NSB","Myeloid activation.PAX",-0.145160095708971,0.427957694561706
"369","Chemokine signaling.NSB","Myeloid activation.PAX",-0.264409587625087,0.143634468910808
"370","RNA sensing.NSB","Myeloid activation.PAX",0.0387902566144636,0.833059187437809
"371","Phagocytosis.NSB","Myeloid activation.PAX",-0.280969645119527,0.119295653616979
"372","Myeloid inflammation.NSB","Myeloid activation.PAX",-0.20696595871846,0.255724359089358
"373","Myeloid activation.NSB","Myeloid activation.PAX",-0.285954913106608,0.112607619185558
"374","Inflammasomes.NSB","Myeloid activation.PAX",-0.228411004485984,0.208615370479236
"375","Complement system.NSB","Myeloid activation.PAX",-0.25570114460348,0.157795771396929
"376","Coagulation.NSB","Myeloid activation.PAX",-0.287724642588714,0.110302180026824
"377","Leukotriene/prostaglandin inflammation.NSB","Myeloid activation.PAX",-0.23437102659135,0.196660106143635
"378","Adaptive immune response.NSB","Myeloid activation.PAX",-0.233902268911502,0.197582750256418
"379","MHC class I presentation.NSB","Myeloid activation.PAX",-0.0732045685848762,0.69050716710021
"380","MHC class II presentation.NSB","Myeloid activation.PAX",-0.224274144612625,0.217201625730965
"381","TCR signaling.NSB","Myeloid activation.PAX",-0.267782529720862,0.138405940329037
"382","BCR signaling.NSB","Myeloid activation.PAX",-0.206125563332577,0.257702628865397
"383","NF-kappaB signaling.NSB","Myeloid activation.PAX",-0.267834276737709,0.138326824262861
"384","JAK-STAT signaling.NSB","Myeloid activation.PAX",-0.207387210300843,0.254736521394872
"385","NK cell activity.NSB","Myeloid activation.PAX",-0.283719453578998,0.115571050998819
"386","Mononuclear cell migration.NSB","Myeloid activation.PAX",-0.226615359904225,0.212313181598879
"387","Lymphocyte trafficking.NSB","Myeloid activation.PAX",-0.303930761754045,0.0908061721736466
"388","Immune memory.NSB","Myeloid activation.PAX",-0.144410548310705,0.430372432403743
"389","Immune exhaustion.NSB","Myeloid activation.PAX",-0.0724298773930477,0.693623801726554
"390","Treg differentiation.NSB","Myeloid activation.PAX",-0.1931702763916,0.289473173457049
"391","Innate immune cell activation.NSB","Inflammasomes.PAX",-0.0863041879186994,0.638594869709725
"392","Interferon response.NSB","Inflammasomes.PAX",0.122783019808214,0.5031945144925
"393","Type I interferon signaling.NSB","Inflammasomes.PAX",0.292165334245929,0.104673162622361
"394","Type II interferon signaling.NSB","Inflammasomes.PAX",0.172025428473441,0.346474191758946
"395","Type III interferon signaling.NSB","Inflammasomes.PAX",0.279047984774086,0.121951012852878
"396","TNF signaling.NSB","Inflammasomes.PAX",0.0289316794928829,0.87510022164912
"397","Toll-like receptor signaling.NSB","Inflammasomes.PAX",0.011607620583284,0.94972495976307
"398","Nod-like receptor signaling.NSB","Inflammasomes.PAX",0.0871223663046979,0.635404510335888
"399","Chemokine signaling.NSB","Inflammasomes.PAX",-0.0742079770567102,0.686477784113073
"400","RNA sensing.NSB","Inflammasomes.PAX",0.2719529274746,0.132135326520518
"401","Phagocytosis.NSB","Inflammasomes.PAX",-0.0890274069652292,0.628001020481818
"402","Myeloid inflammation.NSB","Inflammasomes.PAX",-0.0981960774794969,0.592874138209396
"403","Myeloid activation.NSB","Inflammasomes.PAX",-0.127166698722719,0.48795391546973
"404","Inflammasomes.NSB","Inflammasomes.PAX",-0.0503981467492655,0.784141329038717
"405","Complement system.NSB","Inflammasomes.PAX",-0.126048294518567,0.491819632055358
"406","Coagulation.NSB","Inflammasomes.PAX",-0.157585455732659,0.389033395534818
"407","Leukotriene/prostaglandin inflammation.NSB","Inflammasomes.PAX",-0.143737317949091,0.432547689702724
"408","Adaptive immune response.NSB","Inflammasomes.PAX",-0.0694714967645929,0.705570496853275
"409","MHC class I presentation.NSB","Inflammasomes.PAX",0.112433259913341,0.540100111803045
"410","MHC class II presentation.NSB","Inflammasomes.PAX",-0.0975077051645737,0.595481539130766
"411","TCR signaling.NSB","Inflammasomes.PAX",-0.159395191523515,0.383540286754886
"412","BCR signaling.NSB","Inflammasomes.PAX",-0.0708949800268514,0.699813302113597
"413","NF-kappaB signaling.NSB","Inflammasomes.PAX",-0.105989310129883,0.563708458656007
"414","JAK-STAT signaling.NSB","Inflammasomes.PAX",-0.0422206964883931,0.81852996003887
"415","NK cell activity.NSB","Inflammasomes.PAX",-0.209837401463088,0.249040769627044
"416","Mononuclear cell migration.NSB","Inflammasomes.PAX",-0.0410210368405522,0.823604514082383
"417","Lymphocyte trafficking.NSB","Inflammasomes.PAX",-0.181176962473485,0.321022172813834
"418","Immune memory.NSB","Inflammasomes.PAX",0.0028661056079088,0.987578965213841
"419","Immune exhaustion.NSB","Inflammasomes.PAX",0.0283157982768217,0.877738954412163
"420","Treg differentiation.NSB","Inflammasomes.PAX",-0.0585058662416866,0.750436225974116
"421","Innate immune cell activation.NSB","Complement system.PAX",-0.206393669243047,0.25707042325379
"422","Interferon response.NSB","Complement system.PAX",-0.00486356427487202,0.978923962690686
"423","Type I interferon signaling.NSB","Complement system.PAX",0.221674332883512,0.222719395876595
"424","Type II interferon signaling.NSB","Complement system.PAX",0.0726081094106491,0.692906324403193
"425","Type III interferon signaling.NSB","Complement system.PAX",0.0182559253476289,0.921002930182839
"426","TNF signaling.NSB","Complement system.PAX",-0.115626914955642,0.528576481586131
"427","Toll-like receptor signaling.NSB","Complement system.PAX",-0.157995155748335,0.387785867776473
"428","Nod-like receptor signaling.NSB","Complement system.PAX",-0.0837065923518022,0.648765714323043
"429","Chemokine signaling.NSB","Complement system.PAX",-0.208469502427013,0.2522100997327
"430","RNA sensing.NSB","Complement system.PAX",0.14008065995315,0.444467550398217
"431","Phagocytosis.NSB","Complement system.PAX",-0.264715504870702,0.143154413839427
"432","Myeloid inflammation.NSB","Complement system.PAX",-0.185342753284744,0.309831008442457
"433","Myeloid activation.NSB","Complement system.PAX",-0.281833277910069,0.118116382960717
"434","Inflammasomes.NSB","Complement system.PAX",-0.158301513060529,0.386854530157381
"435","Complement system.NSB","Complement system.PAX",-0.240148077836506,0.185534475741654
"436","Coagulation.NSB","Complement system.PAX",-0.272657268437391,0.131097239227991
"437","Leukotriene/prostaglandin inflammation.NSB","Complement system.PAX",-0.270685883580665,0.134017939963152
"438","Adaptive immune response.NSB","Complement system.PAX",-0.160716734407145,0.379557626137165
"439","MHC class I presentation.NSB","Complement system.PAX",-0.0272449642405291,0.882329979760624
"440","MHC class II presentation.NSB","Complement system.PAX",-0.111575060129253,0.543216942337622
"441","TCR signaling.NSB","Complement system.PAX",-0.154659644512123,0.398009595858469
"442","BCR signaling.NSB","Complement system.PAX",-0.146925703095644,0.422299307169296
"443","NF-kappaB signaling.NSB","Complement system.PAX",-0.211180740168663,0.245954167435829
"444","JAK-STAT signaling.NSB","Complement system.PAX",-0.1181279937751,0.519635637745492
"445","NK cell activity.NSB","Complement system.PAX",-0.190875079442196,0.295351772390129
"446","Mononuclear cell migration.NSB","Complement system.PAX",-0.160626118828173,0.379829935969698
"447","Lymphocyte trafficking.NSB","Complement system.PAX",-0.229144587182339,0.20711750863194
"448","Immune memory.NSB","Complement system.PAX",-0.112778288222368,0.538849427674904
"449","Immune exhaustion.NSB","Complement system.PAX",0.016861379010757,0.927020752768932
"450","Treg differentiation.NSB","Complement system.PAX",-0.116575283157175,0.525177531875043
"451","Innate immune cell activation.NSB","Coagulation.PAX",-0.36580001144427,0.0395017144465737
"452","Interferon response.NSB","Coagulation.PAX",-0.317233490138867,0.0768664533151582
"453","Type I interferon signaling.NSB","Coagulation.PAX",-0.204479900353805,0.261605582544833
"454","Type II interferon signaling.NSB","Coagulation.PAX",-0.261301049523134,0.148579078408826
"455","Type III interferon signaling.NSB","Coagulation.PAX",-0.19385346903688,0.287737885593243
"456","TNF signaling.NSB","Coagulation.PAX",-0.368467148351943,0.0379788463093935
"457","Toll-like receptor signaling.NSB","Coagulation.PAX",-0.315708635060616,0.078374686192404
"458","Nod-like receptor signaling.NSB","Coagulation.PAX",-0.366145074577414,0.039301966875704
"459","Chemokine signaling.NSB","Coagulation.PAX",-0.389331879204003,0.027630244395592
"460","RNA sensing.NSB","Coagulation.PAX",-0.243873448334116,0.178598718293769
"461","Phagocytosis.NSB","Coagulation.PAX",-0.421291722195594,0.0163350911404678
"462","Myeloid inflammation.NSB","Coagulation.PAX",-0.322792480250694,0.0715574137975516
"463","Myeloid activation.NSB","Coagulation.PAX",-0.39533500310839,0.025123787087117
"464","Inflammasomes.NSB","Coagulation.PAX",-0.343964393313844,0.053902084037899
"465","Complement system.NSB","Coagulation.PAX",-0.347452033006542,0.0513579220696494
"466","Coagulation.NSB","Coagulation.PAX",-0.378618679459583,0.0326100278765749
"467","Leukotriene/prostaglandin inflammation.NSB","Coagulation.PAX",-0.325548919178602,0.0690329258048619
"468","Adaptive immune response.NSB","Coagulation.PAX",-0.323181151627822,0.0711971654774062
"469","MHC class I presentation.NSB","Coagulation.PAX",-0.270953249683846,0.133619049901113
"470","MHC class II presentation.NSB","Coagulation.PAX",-0.292225292153907,0.1045986703797
"471","TCR signaling.NSB","Coagulation.PAX",-0.173874635995234,0.341235471807794
"472","BCR signaling.NSB","Coagulation.PAX",-0.233784818803766,0.197814394482974
"473","NF-kappaB signaling.NSB","Coagulation.PAX",-0.368641009973712,0.0378812440714884
"474","JAK-STAT signaling.NSB","Coagulation.PAX",-0.311074039117472,0.0830992768116894
"475","NK cell activity.NSB","Coagulation.PAX",-0.232453574579381,0.200453163629044
"476","Mononuclear cell migration.NSB","Coagulation.PAX",-0.366890046056145,0.0388734972550797
"477","Lymphocyte trafficking.NSB","Coagulation.PAX",-0.294978528063788,0.10122086930074
"478","Immune memory.NSB","Coagulation.PAX",-0.173261669200076,0.342966619784405
"479","Immune exhaustion.NSB","Coagulation.PAX",-0.144464258373068,0.430199151159312
"480","Treg differentiation.NSB","Coagulation.PAX",-0.160487640717839,0.380246298104554
"481","Innate immune cell activation.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.222551040529379,0.220848160800345
"482","Interferon response.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.327593335629408,0.0672058001511431
"483","Type I interferon signaling.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.401436779931034,0.0227705983974338
"484","Type II interferon signaling.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.292592613968087,0.104143178032845
"485","Type III interferon signaling.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.232073539870482,0.201210914059956
"486","TNF signaling.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.229829148422447,0.205726436000909
"487","Toll-like receptor signaling.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.19595637957656,0.282438440530612
"488","Nod-like receptor signaling.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.293412781701908,0.103131537827156
"489","Chemokine signaling.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.262375661000647,0.146855991910556
"490","RNA sensing.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.36546175099981,0.0396983168061915
"491","Phagocytosis.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.236768752103313,0.191987547617023
"492","Myeloid inflammation.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.209648075392629,0.249477842577533
"493","Myeloid activation.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.193393540854482,0.288905354642219
"494","Inflammasomes.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.205918364417467,0.258191913525306
"495","Complement system.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.181057322146647,0.321347234933416
"496","Coagulation.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.16542782230892,0.365557714092494
"497","Leukotriene/prostaglandin inflammation.NSB","Leukotriene/prostaglandin inflammation.PAX",0.0674259431936162,0.713871632800091
"498","Adaptive immune response.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.205747830644787,0.258595074430238
"499","MHC class I presentation.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.258096157007981,0.153804888838769
"500","MHC class II presentation.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.210551634897637,0.247396484911004
"501","TCR signaling.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.081886705143438,0.655928811205894
"502","BCR signaling.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.0883471591493726,0.630640615712798
"503","NF-kappaB signaling.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.142791403902021,0.435614187692651
"504","JAK-STAT signaling.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.246564659863719,0.173703565396707
"505","NK cell activity.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.117502653988258,0.521864135146742
"506","Mononuclear cell migration.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.305129814085475,0.0894757939227298
"507","Lymphocyte trafficking.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.130607231758249,0.476160105118913
"508","Immune memory.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.0796441017992286,0.664797138407808
"509","Immune exhaustion.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.234575665571374,0.196258260666028
"510","Treg differentiation.NSB","Leukotriene/prostaglandin inflammation.PAX",-0.0675899647339945,0.713204809615838
"511","Innate immune cell activation.NSB","Adaptive immune response.PAX",0.0977834162159107,0.594436611131636
"512","Interferon response.NSB","Adaptive immune response.PAX",0.21951278909944,0.227378881657506
"513","Type I interferon signaling.NSB","Adaptive immune response.PAX",0.338533178685604,0.0580616789370836
"514","Type II interferon signaling.NSB","Adaptive immune response.PAX",0.208682041046755,0.251715919636647
"515","Type III interferon signaling.NSB","Adaptive immune response.PAX",0.278236753415466,0.123085040122364
"516","TNF signaling.NSB","Adaptive immune response.PAX",0.100923206352367,0.58259356125674
"517","Toll-like receptor signaling.NSB","Adaptive immune response.PAX",0.117654448819291,0.521322761877581
"518","Nod-like receptor signaling.NSB","Adaptive immune response.PAX",0.164976549472976,0.366885346104175
"519","Chemokine signaling.NSB","Adaptive immune response.PAX",0.112620220961759,0.539422230517287
"520","RNA sensing.NSB","Adaptive immune response.PAX",0.300788840501824,0.0943638052103981
"521","Phagocytosis.NSB","Adaptive immune response.PAX",0.0915901128883467,0.618097546406488
"522","Myeloid inflammation.NSB","Adaptive immune response.PAX",0.11351650096456,0.536178136221277
"523","Myeloid activation.NSB","Adaptive immune response.PAX",0.0612113647481319,0.739285538800449
"524","Inflammasomes.NSB","Adaptive immune response.PAX",0.116623191207473,0.52500611163924
"525","Complement system.NSB","Adaptive immune response.PAX",0.0662902597636931,0.71849437674594
"526","Coagulation.NSB","Adaptive immune response.PAX",0.0314111551423689,0.864490556023141
"527","Leukotriene/prostaglandin inflammation.NSB","Adaptive immune response.PAX",0.0439578622832808,0.811194579015429
"528","Adaptive immune response.NSB","Adaptive immune response.PAX",0.103159766828503,0.574221738021443
"529","MHC class I presentation.NSB","Adaptive immune response.PAX",0.212013816745489,0.244052840080888
"530","MHC class II presentation.NSB","Adaptive immune response.PAX",0.00429302259262576,0.981395925915727
"531","TCR signaling.NSB","Adaptive immune response.PAX",0.000676091210711731,0.997069871941839
"532","BCR signaling.NSB","Adaptive immune response.PAX",0.0850188439654288,0.643619696715072
"533","NF-kappaB signaling.NSB","Adaptive immune response.PAX",0.0558618946234741,0.761381363420647
"534","JAK-STAT signaling.NSB","Adaptive immune response.PAX",0.130391183664762,0.476896305577859
"535","NK cell activity.NSB","Adaptive immune response.PAX",0.009629980727719,0.95828235991601
"536","Mononuclear cell migration.NSB","Adaptive immune response.PAX",0.141807474165051,0.438816511905843
"537","Lymphocyte trafficking.NSB","Adaptive immune response.PAX",0.026678082572676,0.884761921113576
"538","Immune memory.NSB","Adaptive immune response.PAX",0.165205063356833,0.366212708594067
"539","Immune exhaustion.NSB","Adaptive immune response.PAX",0.156814729142582,0.391386513070065
"540","Treg differentiation.NSB","Adaptive immune response.PAX",0.115309849284968,0.529715210097033
"541","Innate immune cell activation.NSB","MHC class I presentation.PAX",0.0973587251366473,0.596046495028786
"542","Interferon response.NSB","MHC class I presentation.PAX",0.312956212903525,0.0811548401867443
"543","Type I interferon signaling.NSB","MHC class I presentation.PAX",0.525191099466852,0.00202577790383174
"544","Type II interferon signaling.NSB","MHC class I presentation.PAX",0.370695516846722,0.0367431412793389
"545","Type III interferon signaling.NSB","MHC class I presentation.PAX",0.322746305972187,0.0716003054093595
"546","TNF signaling.NSB","MHC class I presentation.PAX",0.156894355678547,0.391143024987147
"547","Toll-like receptor signaling.NSB","MHC class I presentation.PAX",0.105337835745654,0.566121219823847
"548","Nod-like receptor signaling.NSB","MHC class I presentation.PAX",0.226287330565765,0.212993522179837
"549","Chemokine signaling.NSB","MHC class I presentation.PAX",0.128062723035335,0.484868108695729
"550","RNA sensing.NSB","MHC class I presentation.PAX",0.435307383199054,0.0127712764903625
"551","Phagocytosis.NSB","MHC class I presentation.PAX",0.072643183677911,0.69276516284071
"552","Myeloid inflammation.NSB","MHC class I presentation.PAX",0.111039551679001,0.545166110807186
"553","Myeloid activation.NSB","MHC class I presentation.PAX",0.0170499608533545,0.926206735084891
"554","Inflammasomes.NSB","MHC class I presentation.PAX",0.101851412517199,0.579112569592359
"555","Complement system.NSB","MHC class I presentation.PAX",0.00221574025989865,0.990397349194378
"556","Coagulation.NSB","MHC class I presentation.PAX",-0.0182707557249371,0.920938955804143
"557","Leukotriene/prostaglandin inflammation.NSB","MHC class I presentation.PAX",-0.0688983972800616,0.707892909465133
"558","Adaptive immune response.NSB","MHC class I presentation.PAX",0.117553908665111,0.521681305677493
"559","MHC class I presentation.NSB","MHC class I presentation.PAX",0.293537782117842,0.102978008754018
"560","MHC class II presentation.NSB","MHC class I presentation.PAX",0.121389594506403,0.508088453139884
"561","TCR signaling.NSB","MHC class I presentation.PAX",0.00979388818606153,0.95757293338616
"562","BCR signaling.NSB","MHC class I presentation.PAX",0.0549504711337889,0.765164990483651
"563","NF-kappaB signaling.NSB","MHC class I presentation.PAX",0.0484225039165086,0.792415543504043
"564","JAK-STAT signaling.NSB","MHC class I presentation.PAX",0.154517851186856,0.398447594582428
"565","NK cell activity.NSB","MHC class I presentation.PAX",0.00979053802286511,0.957587433291447
"566","Mononuclear cell migration.NSB","MHC class I presentation.PAX",0.148158543100845,0.418373124287086
"567","Lymphocyte trafficking.NSB","MHC class I presentation.PAX",0.000145988667553034,0.999367294894346
"568","Immune memory.NSB","MHC class I presentation.PAX",0.123119455171329,0.502016450787973
"569","Immune exhaustion.NSB","MHC class I presentation.PAX",0.24655538581967,0.173720269276669
"570","Treg differentiation.NSB","MHC class I presentation.PAX",0.063491925721201,0.729926362702229
"571","Innate immune cell activation.NSB","MHC class II presentation.PAX",0.110894174907383,0.54569582792537
"572","Interferon response.NSB","MHC class II presentation.PAX",0.140750959319465,0.442269315917534
"573","Type I interferon signaling.NSB","MHC class II presentation.PAX",0.111762166181416,0.542536682274812
"574","Type II interferon signaling.NSB","MHC class II presentation.PAX",0.111667825110299,0.542879627024663
"575","Type III interferon signaling.NSB","MHC class II presentation.PAX",0.29820239749225,0.0973711998607116
"576","TNF signaling.NSB","MHC class II presentation.PAX",0.0937746162898281,0.60970721570581
"577","Toll-like receptor signaling.NSB","MHC class II presentation.PAX",0.110721627272906,0.546324863214303
"578","Nod-like receptor signaling.NSB","MHC class II presentation.PAX",0.174772059246161,0.338710553837001
"579","Chemokine signaling.NSB","MHC class II presentation.PAX",0.143258675583272,0.43409788493455
"580","RNA sensing.NSB","MHC class II presentation.PAX",0.17015527432317,0.351821381771332
"581","Phagocytosis.NSB","MHC class II presentation.PAX",0.14523457589685,0.427718159139824
"582","Myeloid inflammation.NSB","MHC class II presentation.PAX",0.0428543250936979,0.815852609493903
"583","Myeloid activation.NSB","MHC class II presentation.PAX",0.10779848721976,0.557032881164119
"584","Inflammasomes.NSB","MHC class II presentation.PAX",0.134362202828509,0.463459695753801
"585","Complement system.NSB","MHC class II presentation.PAX",0.0803445050277985,0.662022554229482
"586","Coagulation.NSB","MHC class II presentation.PAX",0.119695382046434,0.514070556008183
"587","Leukotriene/prostaglandin inflammation.NSB","MHC class II presentation.PAX",-0.0660754469841296,0.719369868101831
"588","Adaptive immune response.NSB","MHC class II presentation.PAX",0.130451648868216,0.476690206179609
"589","MHC class I presentation.NSB","MHC class II presentation.PAX",0.0960446543681045,0.601039664099398
"590","MHC class II presentation.NSB","MHC class II presentation.PAX",0.087355978369975,0.634494750686138
"591","TCR signaling.NSB","MHC class II presentation.PAX",0.157771454970907,0.388466744822614
"592","BCR signaling.NSB","MHC class II presentation.PAX",0.0873209242808272,0.634631229085832
"593","NF-kappaB signaling.NSB","MHC class II presentation.PAX",0.174291926698772,0.340059997373867
"594","JAK-STAT signaling.NSB","MHC class II presentation.PAX",0.120265252256493,0.512054526171659
"595","NK cell activity.NSB","MHC class II presentation.PAX",0.134482720680934,0.463055059540746
"596","Mononuclear cell migration.NSB","MHC class II presentation.PAX",0.0979049847368492,0.593976126683576
"597","Lymphocyte trafficking.NSB","MHC class II presentation.PAX",0.124771185081926,0.496252901668991
"598","Immune memory.NSB","MHC class II presentation.PAX",0.137427262778532,0.453227117674687
"599","Immune exhaustion.NSB","MHC class II presentation.PAX",0.120284510884367,0.511986463365459
"600","Treg differentiation.NSB","MHC class II presentation.PAX",0.138002895895958,0.451318986603104
"601","Innate immune cell activation.NSB","TCR signaling.PAX",0.2382749164633,0.189092343238888
"602","Interferon response.NSB","TCR signaling.PAX",0.047796228789976,0.795043138289002
"603","Type I interferon signaling.NSB","TCR signaling.PAX",-0.158857220862902,0.385168466598118
"604","Type II interferon signaling.NSB","TCR signaling.PAX",-0.074304834310164,0.6860892799023
"605","Type III interferon signaling.NSB","TCR signaling.PAX",-0.0250721889167244,0.891656783330654
"606","TNF signaling.NSB","TCR signaling.PAX",0.105760713468059,0.564554539737027
"607","Toll-like receptor signaling.NSB","TCR signaling.PAX",0.18095256779833,0.321632019359009
